lat,lon,day_of_year,sst,ssh,sss,temp_50m,temp_100m,temp_200m,temp_500m,is_synthetic,source_region
5.51,62.61,256,28.38,0.703,35.21,26.97,23.84,18.81,14.05,True,Wider Indian Ocean (buffer around India)
19.29,68.78,246,27.2,0.772,35.09,26.61,24.11,19.98,14.53,True,Arabian Sea
12.58,74.22,337,27.89,0.725,35.12,27.03,24.48,20.12,14.71,True,Arabian Sea
12.92,99.38,214,28.11,0.706,34.76,26.86,23.84,19.69,14.64,True,Bay of Bengal
10.72,83.56,142,29.42,0.782,34.93,28.44,25.63,21.84,16.1,True,Bay of Bengal
20.19,85.47,161,28.47,0.732,34.99,27.67,24.87,20.21,14.81,True,Bay of Bengal
23.99,67.84,70,28.91,0.738,35.07,28.14,25.22,21.15,15.93,True,Arabian Sea
18.44,64.31,226,27.71,0.677,35.04,27.21,24.48,19.76,14.6,True,Arabian Sea
14.55,91.82,215,26.93,0.63,34.76,25.59,22.71,18.29,12.42,True,Bay of Bengal
18.28,68.87,44,29.02,0.804,35.37,27.94,25.18,20.86,15.32,True,Arabian Sea
11.44,94.13,354,28.37,0.692,34.81,27.44,24.22,20.89,15.3,True,Bay of Bengal
12.87,94.1,121,29.59,0.734,34.57,28.42,25.24,20.76,15.66,True,Bay of Bengal
21.27,80.29,263,26.57,0.728,35.06,25.39,22.29,18.61,12.67,True,Bay of Bengal
3.6,96.9,222,28.39,0.737,34.68,27.24,24.65,20.68,15.39,True,Wider Indian Ocean (buffer around India)
6.78,82.97,15,29.2,0.768,34.92,28.29,25.41,21.71,16.09,True,Bay of Bengal
21.3,61.33,35,28.5,0.63,35.05,27.79,24.81,20.53,15.48,True,Arabian Sea
21.62,61.56,160,28.2,0.738,34.93,27.34,24.34,19.4,13.76,True,Arabian Sea
20.3,72.79,359,27.77,0.703,35.23,26.74,24.01,19.88,14.67,True,Arabian Sea
16.06,74.27,226,27.47,0.761,35.18,26.63,23.57,19.27,13.37,True,Arabian Sea
17.92,80.05,271,26.99,0.667,34.94,25.84,22.93,18.18,12.43,True,Bay of Bengal
8.48,87.42,187,29.0,0.736,34.7,27.93,24.42,20.38,15.12,True,Bay of Bengal
18.16,84.84,247,27.38,0.652,34.89,26.44,23.61,20.5,14.97,True,Wider Indian Ocean (buffer around India)
19.16,72.25,202,27.85,0.721,35.01,27.28,24.91,20.56,15.0,True,Arabian Sea
19.25,99.67,262,27.05,0.658,34.75,26.08,23.26,18.93,13.39,True,Bay of Bengal
17.28,89.55,196,28.07,0.735,34.83,26.99,24.03,20.32,14.95,True,Bay of Bengal
23.05,71.65,58,28.5,0.71,35.21,27.81,25.09,21.12,15.69,True,Arabian Sea
15.69,74.38,244,27.37,0.723,35.27,26.81,23.97,20.37,14.67,True,Arabian Sea
23.61,73.29,303,26.71,0.664,35.15,25.98,22.82,18.94,13.55,True,Arabian Sea
18.61,65.01,38,28.72,0.776,35.18,28.01,25.14,20.79,15.0,True,Arabian Sea
9.28,73.62,182,28.57,0.719,35.16,27.51,24.73,20.8,15.33,True,Arabian Sea
18.14,74.86,226,27.33,0.729,35.06,26.43,23.43,19.26,14.03,True,Arabian Sea
18.72,74.71,25,28.29,0.78,35.02,27.41,24.62,20.32,14.51,True,Arabian Sea
21.43,74.15,279,26.86,0.672,35.09,25.97,22.92,18.54,13.23,True,Arabian Sea
11.72,68.84,75,29.9,0.656,35.28,28.98,25.92,21.09,15.89,True,Arabian Sea
4.59,81.86,351,28.8,0.732,34.92,27.6,24.64,20.35,14.99,True,Wider Indian Ocean (buffer around India)
23.34,63.52,120,28.93,0.731,35.13,27.93,25.37,21.13,15.65,True,Arabian Sea
17.36,90.0,349,27.6,0.646,34.92,26.47,23.68,19.52,13.84,True,Bay of Bengal
0.35,61.11,300,28.7,0.758,34.95,27.42,24.13,20.12,14.24,True,Wider Indian Ocean (buffer around India)
13.6,96.1,216,27.84,0.755,34.74,26.69,23.7,19.46,13.92,True,Wider Indian Ocean (buffer around India)
17.55,57.71,349,27.53,0.652,34.8,26.74,23.92,19.84,13.76,True,Wider Indian Ocean (buffer around India)
7.58,92.84,214,28.57,0.711,34.75,27.46,24.61,21.21,15.13,True,Bay of Bengal
19.36,65.55,167,28.06,0.749,35.12,27.12,24.25,20.64,14.86,True,Arabian Sea
12.24,87.72,324,27.76,0.641,34.96,26.95,23.2,18.78,13.23,True,Bay of Bengal
17.02,87.9,96,29.32,0.749,34.96,28.2,25.78,22.53,17.58,True,Bay of Bengal
21.02,47.16,255,27.14,0.709,34.73,25.97,22.96,18.21,13.02,True,Wider Indian Ocean (buffer around India)
12.84,93.62,137,29.49,0.777,34.83,28.16,25.12,21.53,15.69,True,Bay of Bengal
7.9,84.21,112,30.03,0.83,34.91,28.86,25.66,21.04,15.12,True,Wider Indian Ocean (buffer around India)
16.5,62.02,23,28.98,0.736,34.96,28.01,24.5,20.07,14.01,True,Arabian Sea
-1.59,64.11,46,31.09,0.798,34.97,29.7,26.46,22.46,16.37,True,Wider Indian Ocean (buffer around India)
19.58,54.03,54,29.32,0.797,34.84,28.46,25.81,21.25,15.67,True,Wider Indian Ocean (buffer around India)
14.43,90.21,92,29.63,0.77,34.6,28.73,25.53,21.23,15.37,True,Bay of Bengal
10.0,65.82,353,28.13,0.709,35.25,26.91,23.98,20.12,14.44,True,Arabian Sea
2.54,52.0,162,30.12,0.729,34.85,28.88,25.75,22.56,16.61,True,Wider Indian Ocean (buffer around India)
22.98,67.91,191,27.69,0.661,35.17,26.82,24.05,19.14,13.47,True,Arabian Sea
0.84,90.63,355,29.06,0.718,34.93,27.83,25.39,21.81,16.29,True,Wider Indian Ocean (buffer around India)
13.86,76.7,185,28.82,0.72,35.08,27.69,24.51,20.31,14.84,True,Arabian Sea
19.75,71.14,279,27.05,0.722,35.26,26.01,22.93,18.85,13.02,True,Arabian Sea
10.99,88.01,25,29.2,0.738,34.85,28.07,25.39,21.66,15.8,True,Bay of Bengal
23.18,69.4,60,29.25,0.744,35.42,28.17,25.06,20.98,15.77,True,Arabian Sea
10.9,70.23,37,29.92,0.76,35.32,28.93,27.09,22.94,17.5,True,Arabian Sea
6.98,91.56,156,29.28,0.784,34.92,28.02,25.04,20.61,14.94,True,Bay of Bengal
4.46,88.01,323,28.75,0.716,34.78,27.52,23.92,20.57,14.6,True,Wider Indian Ocean (buffer around India)
22.24,78.42,230,26.98,0.667,34.82,26.08,23.13,18.97,13.66,True,Wider Indian Ocean (buffer around India)
17.69,71.22,226,26.81,0.67,35.13,25.67,22.71,18.79,13.53,True,Arabian Sea
22.51,62.61,160,28.29,0.703,34.95,27.41,24.33,20.9,15.84,True,Arabian Sea
8.12,74.84,282,27.91,0.707,35.07,26.81,24.14,20.05,14.39,True,Arabian Sea
-8.72,94.69,22,30.4,0.73,34.75,28.85,26.45,22.06,16.35,True,Wider Indian Ocean (buffer around India)
13.34,69.43,175,28.46,0.723,35.1,27.7,24.63,21.05,15.85,True,Arabian Sea
21.92,98.19,13,27.93,0.685,34.49,27.15,24.23,19.6,14.08,True,Wider Indian Ocean (buffer around India)
8.48,80.54,128,30.28,0.768,35.12,29.54,26.55,22.5,16.76,True,Bay of Bengal
23.75,81.0,289,26.85,0.672,34.83,25.96,23.31,19.33,13.61,True,Wider Indian Ocean (buffer around India)
8.72,53.56,76,29.86,0.808,34.84,28.67,25.92,22.18,16.47,True,Wider Indian Ocean (buffer around India)
-1.37,99.87,257,28.37,0.729,34.35,27.0,23.91,19.22,14.19,True,Wider Indian Ocean (buffer around India)
16.88,63.93,2,28.41,0.813,35.09,27.52,24.09,19.39,13.66,True,Arabian Sea
7.53,83.8,148,29.26,0.778,34.93,27.65,25.31,21.63,16.2,True,Bay of Bengal
21.47,85.29,169,28.19,0.767,34.94,27.04,24.38,20.24,15.03,True,Bay of Bengal
21.78,94.31,86,28.82,0.734,34.71,28.17,25.13,21.52,15.67,True,Wider Indian Ocean (buffer around India)
16.72,80.88,337,27.78,0.752,35.12,26.94,23.87,19.73,14.1,True,Bay of Bengal
16.95,73.73,110,29.78,0.852,35.03,28.96,26.27,22.07,16.72,True,Arabian Sea
18.98,63.6,196,28.05,0.678,35.06,27.29,23.9,19.1,13.29,True,Arabian Sea
13.45,63.54,174,28.83,0.711,34.96,27.78,24.64,20.09,14.76,True,Arabian Sea
20.45,76.62,128,29.2,0.787,34.92,28.19,25.07,20.99,15.7,True,Arabian Sea
17.3,60.28,339,27.26,0.644,34.94,26.26,23.39,19.12,13.95,True,Arabian Sea
7.74,51.47,266,27.6,0.741,34.79,26.31,23.63,19.48,13.92,True,Wider Indian Ocean (buffer around India)
15.58,68.64,294,27.17,0.728,35.09,25.9,23.47,19.32,13.32,True,Arabian Sea
16.4,67.84,281,27.23,0.736,35.03,25.94,23.1,18.86,13.3,True,Arabian Sea
18.31,82.17,209,27.67,0.678,35.02,26.77,23.68,19.91,14.53,True,Bay of Bengal
8.16,87.59,33,30.08,0.711,34.92,29.3,26.67,22.84,17.46,True,Bay of Bengal
16.68,88.37,61,29.31,0.729,34.88,28.36,25.29,20.87,15.21,True,Bay of Bengal
9.44,65.84,132,29.73,0.734,35.23,28.59,25.71,21.62,16.15,True,Arabian Sea
6.01,90.88,151,29.68,0.757,34.82,28.6,26.1,22.51,17.41,True,Wider Indian Ocean (buffer around India)
8.85,76.65,311,27.91,0.718,35.18,27.06,24.31,21.11,15.7,True,Arabian Sea
13.64,87.29,240,27.46,0.71,34.8,26.4,23.08,18.83,13.25,True,Bay of Bengal
-2.63,91.19,203,29.08,0.741,35.02,27.63,24.53,20.46,14.8,True,Wider Indian Ocean (buffer around India)
13.87,93.92,220,27.56,0.733,34.8,26.32,23.83,19.14,14.29,True,Bay of Bengal
-8.15,51.73,246,29.54,0.745,34.82,28.15,25.07,21.6,16.45,True,Wider Indian Ocean (buffer around India)
9.22,87.9,216,28.38,0.675,34.7,27.51,24.54,20.62,15.31,True,Bay of Bengal
2.09,70.95,197,29.29,0.718,35.28,27.97,25.84,21.38,16.09,True,Wider Indian Ocean (buffer around India)
12.72,93.5,74,29.82,0.8,34.8,29.05,26.64,23.0,17.63,True,Wider Indian Ocean (buffer around India)
9.44,86.23,296,27.48,0.728,34.81,26.48,23.49,18.66,12.94,True,Bay of Bengal
17.54,83.28,54,29.32,0.746,34.96,28.51,25.46,21.17,15.67,True,Wider Indian Ocean (buffer around India)
8.84,99.48,318,28.11,0.673,34.56,26.92,24.61,20.14,14.68,True,Bay of Bengal
20.8,73.16,316,27.23,0.649,35.17,26.6,24.06,20.01,14.66,True,Arabian Sea
17.46,66.41,69,28.92,0.736,35.23,28.06,25.17,20.18,15.18,True,Arabian Sea
15.22,95.94,360,28.71,0.751,34.74,27.86,25.23,21.34,15.09,True,Bay of Bengal
-3.14,85.06,122,31.04,0.827,34.62,29.54,27.01,23.32,18.22,True,Wider Indian Ocean (buffer around India)
9.87,62.24,134,30.11,0.835,35.08,28.85,26.91,23.4,17.84,True,Arabian Sea
21.97,90.56,339,27.45,0.675,34.71,26.92,24.0,19.78,14.27,True,Wider Indian Ocean (buffer around India)
11.97,93.82,93,30.13,0.797,34.72,29.08,25.99,22.23,16.67,True,Bay of Bengal
21.74,75.36,273,26.44,0.674,35.06,25.67,22.47,18.81,13.02,True,Arabian Sea
20.18,74.74,136,28.5,0.764,35.07,27.07,24.32,20.21,14.08,True,Arabian Sea
12.82,91.11,323,27.03,0.691,34.63,26.16,23.88,19.85,14.08,True,Bay of Bengal
14.67,74.9,9,28.67,0.721,35.1,27.84,25.17,20.01,14.6,True,Arabian Sea
-3.34,71.18,231,28.55,0.647,35.17,27.28,24.65,20.76,15.61,True,Wider Indian Ocean (buffer around India)
10.81,82.59,363,29.06,0.756,34.92,27.9,25.25,21.45,15.91,True,Bay of Bengal
15.98,94.3,329,27.73,0.657,34.69,26.84,24.18,19.61,14.42,True,Bay of Bengal
18.53,76.19,75,29.05,0.745,35.06,28.13,25.05,21.25,15.96,True,Arabian Sea
24.32,64.33,345,26.77,0.645,35.11,26.1,23.74,19.3,13.42,True,Wider Indian Ocean (buffer around India)
19.82,75.25,245,26.51,0.543,34.87,25.75,22.73,19.16,13.11,True,Arabian Sea
18.66,47.49,293,26.91,0.656,34.73,25.71,23.16,19.87,14.61,True,Wider Indian Ocean (buffer around India)
8.7,61.44,141,29.32,0.731,35.0,28.43,25.44,20.92,15.2,True,Arabian Sea
-2.73,55.36,219,29.16,0.795,34.86,27.72,25.01,21.4,16.03,True,Wider Indian Ocean (buffer around India)
13.84,69.39,67,29.54,0.796,35.05,28.3,25.28,21.35,15.9,True,Arabian Sea
8.61,87.22,324,28.29,0.71,34.84,27.02,23.81,19.54,14.39,True,Wider Indian Ocean (buffer around India)
15.88,80.17,66,29.59,0.732,34.74,28.32,25.49,21.51,16.14,True,Bay of Bengal
6.64,87.77,186,29.11,0.752,35.02,28.17,25.25,21.27,16.09,True,Bay of Bengal
16.58,60.77,81,29.31,0.735,35.05,28.11,25.4,21.42,16.5,True,Arabian Sea
15.11,89.39,116,29.54,0.806,34.7,28.83,25.77,22.16,16.89,True,Bay of Bengal
19.33,80.41,32,28.63,0.748,35.07,28.05,24.78,20.19,14.76,True,Bay of Bengal
11.02,80.2,68,29.28,0.742,34.9,28.17,25.33,20.86,15.33,True,Wider Indian Ocean (buffer around India)
-7.23,87.8,204,29.54,0.746,34.84,28.27,24.82,20.31,15.01,True,Wider Indian Ocean (buffer around India)
19.37,90.56,210,27.82,0.722,34.73,27.24,24.19,19.91,14.61,True,Bay of Bengal
20.58,61.94,260,26.42,0.661,35.01,25.54,23.21,18.99,13.75,True,Arabian Sea
21.07,72.47,22,28.22,0.705,35.31,27.45,24.94,21.19,15.91,True,Arabian Sea
12.74,80.35,86,30.25,0.744,34.99,29.1,25.61,21.85,16.25,True,Bay of Bengal
11.11,67.0,205,28.05,0.743,35.15,27.2,24.34,19.99,14.88,True,Arabian Sea
9.52,76.01,210,28.23,0.699,34.96,27.06,24.29,20.33,14.96,True,Arabian Sea
15.72,64.38,219,27.87,0.704,34.98,26.87,24.18,20.58,14.25,True,Arabian Sea
12.61,68.75,236,27.66,0.658,34.89,26.78,23.63,19.13,13.52,True,Arabian Sea
10.21,68.07,54,29.99,0.749,35.28,28.92,25.83,21.73,16.31,True,Wider Indian Ocean (buffer around India)
15.19,73.46,168,28.37,0.834,34.95,27.4,24.19,18.86,12.79,True,Arabian Sea
9.52,65.77,356,28.98,0.718,35.19,27.88,24.92,20.8,15.45,True,Arabian Sea
20.49,65.92,174,28.24,0.707,35.13,27.54,24.61,20.9,15.57,True,Arabian Sea
8.29,67.13,56,29.44,0.733,35.06,28.28,25.55,21.88,16.56,True,Arabian Sea
20.87,69.94,219,27.4,0.728,35.01,26.65,24.21,20.17,14.85,True,Arabian Sea
17.35,68.72,162,29.02,0.826,35.32,28.14,25.32,21.08,15.38,True,Arabian Sea
9.25,99.5,77,29.61,0.751,34.66,28.45,25.52,21.75,16.6,True,Bay of Bengal
10.3,97.22,344,28.53,0.751,34.44,27.34,24.33,19.71,14.07,True,Bay of Bengal
6.84,85.08,281,27.91,0.701,34.87,26.86,23.64,19.44,14.46,True,Bay of Bengal
21.65,76.96,152,28.8,0.719,35.23,27.58,24.83,21.44,15.95,True,Arabian Sea
5.01,88.99,165,29.47,0.759,34.99,28.41,25.46,22.04,16.64,True,Bay of Bengal
19.57,80.2,311,27.86,0.64,35.07,26.81,24.02,20.13,14.85,True,Bay of Bengal
5.92,73.15,323,28.26,0.726,35.08,27.06,24.3,19.94,14.63,True,Wider Indian Ocean (buffer around India)
18.59,68.45,65,28.73,0.766,35.15,27.92,25.17,21.19,15.83,True,Arabian Sea
7.66,87.24,170,29.04,0.763,34.92,27.63,24.91,20.99,15.58,True,Bay of Bengal
23.68,56.57,232,27.23,0.656,34.79,26.45,23.74,19.9,14.67,True,Wider Indian Ocean (buffer around India)
20.88,74.59,327,27.39,0.671,35.09,26.63,24.53,21.07,15.32,True,Arabian Sea
1.99,67.33,163,30.03,0.769,35.17,29.3,26.26,22.56,16.64,True,Wider Indian Ocean (buffer around India)
17.61,63.0,198,27.84,0.719,35.12,27.18,24.11,20.77,14.96,True,Arabian Sea
23.46,66.73,334,26.74,0.72,35.13,25.87,22.78,18.79,13.39,True,Arabian Sea
10.66,98.22,13,29.15,0.764,34.58,27.78,24.9,20.1,14.2,True,Bay of Bengal
12.81,61.05,185,28.03,0.718,35.05,27.0,24.31,20.47,14.93,True,Wider Indian Ocean (buffer around India)
21.6,65.18,33,28.09,0.753,35.04,26.81,23.61,19.34,13.4,True,Wider Indian Ocean (buffer around India)
8.57,80.52,134,29.73,0.72,35.04,28.47,25.95,22.03,16.41,True,Bay of Bengal
18.25,72.37,159,28.94,0.767,35.03,28.17,25.01,20.64,15.26,True,Arabian Sea
-1.39,72.74,240,28.89,0.701,35.26,27.77,24.64,20.96,15.79,True,Wider Indian Ocean (buffer around India)
0.12,49.17,97,30.84,0.801,34.86,29.63,27.5,23.57,17.78,True,Wider Indian Ocean (buffer around India)
12.04,83.22,316,27.29,0.711,34.75,26.43,23.71,19.29,13.91,True,Bay of Bengal
19.2,76.59,13,28.01,0.738,35.12,27.39,24.39,20.74,14.82,True,Arabian Sea
5.45,52.16,300,27.66,0.777,34.82,26.69,24.16,20.37,14.98,True,Wider Indian Ocean (buffer around India)
11.23,85.15,261,27.03,0.624,34.75,25.7,22.82,18.55,13.07,True,Bay of Bengal
-0.59,82.13,351,29.13,0.758,35.05,27.56,24.65,20.51,15.15,True,Wider Indian Ocean (buffer around India)
1.86,71.69,309,28.56,0.728,35.21,27.07,24.13,20.34,14.83,True,Wider Indian Ocean (buffer around India)
17.9,96.77,235,27.6,0.601,34.72,26.7,23.75,19.84,13.87,True,Bay of Bengal
18.69,64.67,125,28.77,0.755,35.11,27.54,24.76,20.24,14.79,True,Arabian Sea
16.96,99.02,65,29.65,0.724,34.75,28.85,26.01,22.3,16.87,True,Bay of Bengal
-4.89,72.16,264,29.41,0.803,35.32,28.08,25.21,20.07,14.78,True,Wider Indian Ocean (buffer around India)
15.14,64.0,340,27.75,0.669,34.92,26.94,24.09,19.71,14.23,True,Arabian Sea
17.49,85.33,296,27.31,0.775,34.93,26.64,23.78,19.48,13.22,True,Bay of Bengal
18.79,92.34,241,27.19,0.684,34.69,26.16,23.29,19.46,14.13,True,Bay of Bengal
-5.92,97.19,42,31.01,0.816,34.65,29.53,26.9,23.21,17.84,True,Wider Indian Ocean (buffer around India)
10.45,60.51,112,29.86,0.807,34.93,29.08,26.35,22.3,17.04,True,Arabian Sea
8.7,66.96,43,29.64,0.818,35.3,28.57,25.61,21.41,15.96,True,Arabian Sea
13.8,96.98,352,27.98,0.684,34.73,27.28,24.82,20.84,15.98,True,Bay of Bengal
9.46,94.39,253,27.53,0.663,34.66,26.18,23.27,19.5,14.38,True,Bay of Bengal
17.59,69.01,157,28.66,0.637,34.98,27.68,24.75,20.1,14.23,True,Arabian Sea
-5.03,90.87,214,29.04,0.716,34.87,27.34,24.26,20.05,15.08,True,Wider Indian Ocean (buffer around India)
21.23,75.04,139,28.9,0.792,35.14,27.67,24.38,19.99,14.8,True,Arabian Sea
4.15,42.43,58,29.97,0.82,34.55,28.76,26.05,21.86,16.62,True,Wider Indian Ocean (buffer around India)
-1.72,48.18,13,29.62,0.78,34.64,28.13,25.05,21.13,15.15,True,Wider Indian Ocean (buffer around India)
0.17,92.8,241,28.79,0.706,34.82,27.5,24.54,20.41,14.62,True,Wider Indian Ocean (buffer around India)
-1.06,85.3,313,28.5,0.655,34.91,27.07,24.14,20.45,14.99,True,Wider Indian Ocean (buffer around India)
13.99,92.56,146,29.09,0.736,34.76,27.92,24.96,20.88,15.31,True,Bay of Bengal
16.3,67.73,107,28.77,0.677,35.21,27.83,24.98,21.23,15.97,True,Arabian Sea
-4.93,44.21,65,30.82,0.828,34.64,29.34,26.55,22.07,16.36,True,Wider Indian Ocean (buffer around India)
1.64,43.14,149,29.51,0.653,34.75,28.66,25.95,22.46,16.54,True,Wider Indian Ocean (buffer around India)
15.29,76.91,73,29.57,0.723,35.16,28.54,25.21,21.07,15.79,True,Arabian Sea
21.41,98.95,310,26.87,0.651,34.66,25.96,23.26,19.11,13.97,True,Bay of Bengal
9.18,64.86,353,27.95,0.619,35.14,26.86,24.03,19.06,13.21,True,Wider Indian Ocean (buffer around India)
7.75,86.34,225,28.22,0.7,34.76,27.5,24.49,21.04,15.63,True,Bay of Bengal
19.2,60.83,4,28.58,0.699,35.1,27.88,24.57,19.95,14.76,True,Arabian Sea
18.87,90.36,34,28.92,0.736,34.85,28.2,25.41,21.21,15.37,True,Bay of Bengal
15.9,60.7,119,28.95,0.739,35.02,28.07,25.01,21.1,15.67,True,Arabian Sea
8.22,62.14,277,28.14,0.733,34.93,27.12,24.31,21.22,15.42,True,Arabian Sea
0.74,79.33,207,29.51,0.769,35.13,28.48,25.07,21.45,16.28,True,Wider Indian Ocean (buffer around India)
20.59,71.42,35,28.94,0.775,35.16,28.04,25.01,21.42,15.92,True,Arabian Sea
17.05,85.05,87,29.94,0.724,34.93,28.86,26.1,22.26,16.48,True,Wider Indian Ocean (buffer around India)
15.17,65.47,40,29.53,0.72,35.08,28.02,25.55,20.81,14.93,True,Arabian Sea
8.49,65.04,10,28.53,0.743,35.28,27.28,23.98,19.6,14.18,True,Arabian Sea
20.78,86.44,11,28.05,0.671,34.92,26.88,24.27,20.04,14.45,True,Bay of Bengal
20.46,86.84,112,29.03,0.735,34.95,28.24,25.29,21.2,15.66,True,Wider Indian Ocean (buffer around India)
21.4,66.63,347,27.54,0.714,35.07,26.77,23.86,19.32,13.45,True,Arabian Sea
-8.43,87.0,317,28.97,0.72,34.8,27.44,25.06,20.96,15.74,True,Wider Indian Ocean (buffer around India)
12.61,72.5,169,29.21,0.745,35.29,28.07,25.84,21.97,16.39,True,Arabian Sea
7.84,92.02,79,29.99,0.768,34.8,29.02,26.29,22.12,16.22,True,Bay of Bengal
13.05,70.26,241,27.78,0.741,35.27,26.68,23.38,19.27,14.02,True,Arabian Sea
15.72,65.14,183,28.44,0.724,35.08,27.43,24.49,20.52,14.67,True,Arabian Sea
6.11,86.86,124,30.08,0.835,34.87,28.95,25.95,20.92,15.76,True,Bay of Bengal
20.44,96.07,13,28.27,0.699,34.49,27.22,24.62,20.19,14.32,True,Bay of Bengal
17.3,61.9,338,27.67,0.66,34.96,26.57,23.65,19.65,14.25,True,Arabian Sea
18.63,61.14,238,27.09,0.679,34.94,26.11,23.31,19.63,14.08,True,Arabian Sea
22.31,41.09,359,27.61,0.744,34.54,26.74,23.98,19.89,13.79,True,Wider Indian Ocean (buffer around India)
16.9,73.39,342,27.63,0.755,35.25,26.53,23.52,19.3,14.2,True,Arabian Sea
22.3,56.06,326,27.07,0.66,35.06,26.27,23.36,18.79,12.79,True,Wider Indian Ocean (buffer around India)
5.62,87.61,60,30.05,0.723,34.85,28.96,26.42,22.07,16.38,True,Bay of Bengal
13.93,60.16,158,29.36,0.76,34.99,28.43,25.26,21.32,15.93,True,Arabian Sea
13.99,62.54,342,28.37,0.773,34.93,27.47,25.03,20.61,15.51,True,Arabian Sea
23.68,63.36,315,26.85,0.736,35.14,26.0,23.21,19.43,13.77,True,Arabian Sea
16.37,92.72,328,27.73,0.694,34.68,26.68,23.3,18.58,13.36,True,Bay of Bengal
5.65,87.54,321,27.8,0.68,34.85,26.87,24.22,19.73,14.25,True,Bay of Bengal
21.85,84.2,256,26.54,0.683,34.87,25.5,22.45,18.62,12.66,True,Bay of Bengal
9.4,70.04,325,28.36,0.688,35.23,27.16,24.61,20.7,15.34,True,Arabian Sea
-9.21,89.04,89,31.14,0.83,35.04,29.51,26.22,21.86,16.69,True,Wider Indian Ocean (buffer around India)
9.55,88.97,296,28.27,0.725,34.89,27.57,24.57,20.41,14.94,True,Bay of Bengal
12.43,84.83,9,28.83,0.714,34.78,28.21,25.0,20.75,15.41,True,Bay of Bengal
12.25,62.64,275,27.21,0.738,35.0,26.22,23.51,19.54,14.52,True,Arabian Sea
8.64,67.13,142,29.64,0.803,35.33,28.79,25.91,21.47,16.2,True,Arabian Sea
8.93,70.12,39,30.27,0.746,35.2,29.18,26.43,22.33,16.67,True,Arabian Sea
8.13,84.27,70,29.9,0.789,34.97,28.67,25.74,21.43,15.53,True,Wider Indian Ocean (buffer around India)
19.26,98.75,208,27.54,0.651,34.55,26.6,24.21,20.5,14.57,True,Bay of Bengal
17.97,96.78,138,29.07,0.687,34.73,28.29,25.33,20.98,15.11,True,Bay of Bengal
-5.1,62.52,309,29.11,0.818,34.98,27.38,24.91,20.7,15.33,True,Wider Indian Ocean (buffer around India)
8.06,96.1,147,29.65,0.757,34.67,28.28,25.25,21.34,15.84,True,Wider Indian Ocean (buffer around India)
24.97,72.52,87,29.02,0.681,35.22,28.57,25.85,21.57,15.79,True,Wider Indian Ocean (buffer around India)
10.25,84.59,146,29.39,0.786,34.92,28.26,25.34,20.9,15.86,True,Bay of Bengal
17.23,89.06,99,29.23,0.65,34.77,28.21,25.01,21.42,16.16,True,Bay of Bengal
9.9,65.82,2,28.77,0.764,35.21,27.97,24.9,20.5,15.39,True,Arabian Sea
20.87,69.64,10,28.3,0.756,35.07,27.43,24.02,20.07,15.0,True,Arabian Sea
10.46,73.57,353,28.4,0.781,35.16,27.06,24.08,19.56,13.81,True,Arabian Sea
8.76,91.35,280,27.62,0.676,34.81,26.71,24.08,20.21,15.07,True,Bay of Bengal
19.51,61.73,193,28.17,0.735,34.99,27.23,24.28,19.21,14.13,True,Arabian Sea
20.14,70.24,75,28.77,0.745,35.15,27.64,25.22,20.9,15.3,True,Wider Indian Ocean (buffer around India)
15.83,88.03,46,29.53,0.75,34.82,28.48,25.75,21.48,16.0,True,Bay of Bengal
14.81,76.35,121,29.45,0.764,35.13,28.26,25.39,21.51,16.22,True,Arabian Sea
-0.66,82.89,186,29.5,0.754,35.05,28.2,24.93,21.48,15.66,True,Wider Indian Ocean (buffer around India)
12.82,75.45,153,28.78,0.743,35.2,27.69,24.83,21.44,16.14,True,Arabian Sea
13.93,66.34,115,29.31,0.782,35.09,28.41,25.21,20.72,15.22,True,Arabian Sea
-5.86,80.11,196,29.78,0.794,34.94,28.59,25.03,20.93,15.5,True,Wider Indian Ocean (buffer around India)
17.94,89.28,95,29.65,0.807,34.8,28.77,25.27,21.49,16.62,True,Wider Indian Ocean (buffer around India)
8.87,74.63,103,29.96,0.805,34.98,28.83,26.03,21.73,16.28,True,Arabian Sea
9.63,95.04,28,29.78,0.716,34.78,29.04,26.18,21.76,16.19,True,Bay of Bengal
3.19,81.34,146,30.37,0.739,35.01,29.28,26.34,21.92,16.54,True,Wider Indian Ocean (buffer around India)
-4.11,44.07,135,30.5,0.798,34.61,28.96,26.33,22.22,16.54,True,Wider Indian Ocean (buffer around India)
20.38,68.12,3,28.36,0.663,35.06,27.51,24.31,20.37,14.55,True,Arabian Sea
13.59,83.35,27,28.89,0.74,34.92,28.16,25.17,21.11,15.53,True,Wider Indian Ocean (buffer around India)
21.02,60.3,66,29.12,0.852,34.92,28.6,25.42,20.58,14.93,True,Arabian Sea
15.81,59.52,197,27.76,0.707,35.17,26.93,24.12,20.91,15.55,True,Wider Indian Ocean (buffer around India)
7.63,91.37,183,29.4,0.704,34.73,28.45,25.57,21.68,15.81,True,Bay of Bengal
-3.0,53.27,364,29.67,0.724,34.88,28.23,25.73,21.21,15.68,True,Wider Indian Ocean (buffer around India)
18.46,86.79,93,28.93,0.781,34.89,27.69,24.73,20.41,14.83,True,Bay of Bengal
9.87,90.03,144,29.9,0.792,34.62,28.51,25.97,21.71,16.63,True,Bay of Bengal
